date,ticker,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus
2024-04-13,KXHIGHCHI,66.6,64.5,69.3,67.3,53.9,66.5
2024-04-14,KXHIGHCHI,74.1,74.5,77.6,75.0,63.0,79.1
2024-04-15,KXHIGHCHI,63.7,66.9,70.7,63.1,51.0,68.2
2024-04-16,KXHIGHCHI,72.2,64.5,75.0,71.9,57.1,66.4
2024-04-17,KXHIGHCHI,63.5,64.4,66.6,64.1,55.8,64.7
2024-04-18,KXHIGHCHI,53.4,53.7,56.0,54.6,48.8,53.4
2024-04-19,KXHIGHCHI,54.7,53.9,55.2,56.0,49.6,56.5
2024-04-20,KXHIGHCHI,46.6,42.9,45.4,47.5,43.6,43.3
2024-04-21,KXHIGHCHI,54.2,53.8,56.6,56.9,45.0,55.3
2024-04-22,KXHIGHCHI,62.8,63.0,66.2,65.0,54.6,66.8
2024-04-23,KXHIGHCHI,62.6,60.0,63.7,63.2,53.9,61.7
2024-04-24,KXHIGHCHI,42.3,43.3,43.4,42.7,39.6,42.0
2024-04-25,KXHIGHCHI,50.6,50.0,53.8,50.2,40.0,50.9
2024-04-26,KXHIGHCHI,57.8,57.1,58.7,56.5,52.2,56.5
2024-04-27,KXHIGHCHI,77.7,74.7,78.4,76.3,64.5,77.1
2024-04-28,KXHIGHCHI,72.2,73.7,74.6,73.8,63.8,70.5
2024-04-29,KXHIGHCHI,67.7,66.3,70.4,67.3,60.8,66.7
2024-04-30,KXHIGHCHI,68.6,68.1,73.1,70.9,58.5,69.6
2024-05-01,KXHIGHCHI,72.3,70.5,75.6,73.6,60.9,76.6
2024-05-02,KXHIGHCHI,79.9,67.8,82.5,80.7,64.1,69.0
2024-05-03,KXHIGHCHI,63.7,60.6,65.9,60.0,60.0,61.4
2024-05-04,KXHIGHCHI,74.3,70.4,78.1,72.6,54.6,69.9
2024-05-05,KXHIGHCHI,58.3,56.8,61.5,60.2,51.0,60.0
2024-05-06,KXHIGHCHI,63.5,62.2,67.2,62.4,50.0,63.9
2024-05-07,KXHIGHCHI,70.9,69.0,70.8,75.1,60.8,70.8
2024-05-08,KXHIGHCHI,72.3,70.3,77.4,72.3,54.4,74.9
2024-05-09,KXHIGHCHI,54.5,54.2,60.5,56.5,50.0,59.0
2024-05-10,KXHIGHCHI,63.2,63.9,65.6,63.2,58.1,65.5
2024-05-11,KXHIGHCHI,63.5,61.9,67.0,64.6,53.4,65.2
2024-05-12,KXHIGHCHI,78.5,77.0,81.3,80.3,65.6,82.6
2024-05-13,KXHIGHCHI,79.4,77.9,80.4,81.4,64.0,81.6
2024-05-14,KXHIGHCHI,58.8,60.0,63.1,55.9,48.7,56.7
2024-05-15,KXHIGHCHI,60.3,57.0,63.2,58.3,46.7,62.6
2024-05-16,KXHIGHCHI,73.6,70.1,72.4,75.4,61.4,72.8
2024-05-17,KXHIGHCHI,71.4,69.8,76.4,72.0,55.5,72.0
2024-05-18,KXHIGHCHI,81.2,76.2,81.8,83.6,66.4,81.4
2024-05-19,KXHIGHCHI,70.9,68.1,74.0,73.6,63.3,70.5
2024-05-20,KXHIGHCHI,78.5,77.8,84.8,84.3,69.0,82.2
2024-05-21,KXHIGHCHI,85.3,84.8,88.0,87.4,69.1,89.7
2024-05-22,KXHIGHCHI,72.9,77.0,76.7,79.9,68.5,78.9
2024-05-23,KXHIGHCHI,74.9,72.1,79.4,74.0,63.8,75.2
2024-05-24,KXHIGHCHI,79.0,73.8,81.5,74.6,64.2,75.4
2024-05-25,KXHIGHCHI,66.0,67.5,70.2,66.0,62.5,67.7
2024-05-26,KXHIGHCHI,71.3,67.2,69.4,69.6,61.8,68.0
2024-05-27,KXHIGHCHI,69.5,70.4,71.0,73.0,60.3,70.6
2024-05-28,KXHIGHCHI,68.0,67.2,70.0,70.8,59.6,69.2
2024-05-29,KXHIGHCHI,62.3,61.8,66.8,62.7,51.8,62.1
2024-05-30,KXHIGHCHI,64.1,61.8,66.8,63.4,53.5,63.9
2024-05-31,KXHIGHCHI,74.7,72.5,77.3,74.6,62.8,74.4
2024-06-01,KXHIGHCHI,67.3,64.3,65.7,65.0,59.6,65.4
2024-06-02,KXHIGHCHI,68.2,68.1,72.2,68.2,54.1,67.5
2024-06-03,KXHIGHCHI,83.3,80.7,84.3,83.8,66.8,86.3
2024-06-04,KXHIGHCHI,82.2,77.9,83.7,81.3,67.2,79.8
2024-06-05,KXHIGHCHI,77.6,77.1,80.9,79.0,68.9,76.5
2024-06-06,KXHIGHCHI,76.8,73.9,77.6,76.9,68.8,78.5
2024-06-07,KXHIGHCHI,75.6,75.4,77.7,78.1,66.3,78.0
2024-06-08,KXHIGHCHI,77.4,76.2,78.6,79.2,65.7,73.7
2024-06-09,KXHIGHCHI,77.6,77.1,79.0,78.8,67.8,80.0
2024-06-10,KXHIGHCHI,61.9,61.6,66.3,62.8,54.8,62.6
2024-06-11,KXHIGHCHI,75.2,71.5,77.7,71.2,63.6,72.1
2024-06-12,KXHIGHCHI,87.5,85.1,89.9,91.7,73.8,88.9
2024-06-13,KXHIGHCHI,88.2,86.8,90.2,93.2,74.4,90.4
2024-06-14,KXHIGHCHI,77.6,73.6,84.8,76.2,68.1,78.6
2024-06-15,KXHIGHCHI,82.1,78.9,85.2,85.9,66.9,80.9
2024-06-16,KXHIGHCHI,89.4,85.2,92.9,95.6,74.7,93.0
2024-06-17,KXHIGHCHI,92.5,92.1,94.6,96.7,75.7,95.1
2024-06-18,KXHIGHCHI,88.4,88.9,89.6,94.5,75.5,90.6
2024-06-19,KXHIGHCHI,90.5,90.1,92.7,94.8,75.6,91.9
